Name,Category,Neighbourhood,IssuedYear,ExpiredYear,FullAddress,LAT,LONG,gislink
STRENGTH IN HEART COUNSELLING,Professional,Rockland,2019,2022,"1183 FORT ST
VICTORIA BC  V8V 3L1",48.42273198,-123.3503769,V02911023
"TAYLOR, DR CHRISTOPHER D",Professional,Rockland,2012,2022,"301-1625 OAK BAY AVE
VICTORIA BC  V8R 1B1",48.42629012,-123.3353198,023-660-040
TODAYS DENTAL CENTRE,Professional,Rockland,2016,2022,"303-1625 OAK BAY AVE
VICTORIA BC  V8R 1B1",48.42629012,-123.3353198,025-048-104
TOPLISS LAW GROUP,Professional,South Jubilee,2012,2020,"1931 LEE AVE
VICTORIA BC  V8R 4W9",48.43089541,-123.3248771,6395013
ALEX STERLING COUNSELLING,Professional,South Jubilee,2016,2021,"315-1627 FORT ST
VICTORIA BC  V8R 1H8",48.42697736,-123.3350381,6370007
COMPREHENSIVE COUNSELLING AND PSYCHOTHERAPY,Professional,South Jubilee,2020,2021,"1744 RICHMOND AVE
VICTORIA BC  V8R 4P8",48.42868565,-123.3306413,6387006
"CROSS, RICHARD",Professional,South Jubilee,2021,2021,"1976 OAK BAY AVE
VICTORIA BC  V8R 1E2",48.42669064,-123.3233432,6381013
DR. ALEC J. WALTON INC.,Professional,South Jubilee,2016,2021,"1823 FORT ST
VICTORIA BC  V8R 1J6",48.42948546,-123.3293709,6388014
REBECCA ALLEYNE,Professional,South Jubilee,2012,2021,"201-1842 OAK BAY AVE
VICTORIA BC  V8R 1C2",48.42667801,-123.3277563,6385009
"ZHOU, THOMAS",Professional,South Jubilee,2021,2021,"1928 OAK BAY AVE
VICTORIA BC  V8R 1C9",48.42669029,-123.3247126,030-931-134
"ADAMS, DR J M",Professional,South Jubilee,2012,2022,"305-1830 OAK BAY AVE
VICTORIA BC  V8R 6R2",48.42669986,-123.3284873,000-758-736
AMIE MCCOLL RMT,Professional,South Jubilee,2012,2022,"1740 RICHMOND AVE
VICTORIA BC  V8R 4P8",48.42868565,-123.3306413,6387006
ARBUTUS PHYSIOTHERAPY,Professional,South Jubilee,2021,2022,"1928 OAK BAY AVE
VICTORIA BC  V8R 1C9",48.42669029,-123.3247126,030-931-134
ARBUTUS PHYSIOTHERAPY AND HEALTH CENTRE,Professional,South Jubilee,2014,2022,"1928 OAK BAY AVE
VICTORIA BC  V8R 1C9",48.42669029,-123.3247126,030-931-134
BAESS PROFESSIONAL PSYCHOLOGICAL CONSULTING,Professional,South Jubilee,2020,2022,"345-1627 FORT ST
VICTORIA BC  V8R 1H8",48.42697736,-123.3350381,6370007
"BES, KEITH",Professional,South Jubilee,2022,2022,"201-1640 OAK BAY AVE
VICTORIA BC  V8R 1B2",48.42670156,-123.3345906,6370005
"BIZZOTTO, MANUELA",Professional,South Jubilee,2020,2022,"1627 FORT ST
VICTORIA BC  V8R 1H8",48.42697736,-123.3350381,6370007
"CARRUTHERS, DR JOAN  M",Professional,South Jubilee,2013,2022,"101-1640 OAK BAY AVE
VICTORIA BC  V8R 1B2",48.42670156,-123.3345906,6370005
CHARLENE WALDNER RMT,Professional,South Jubilee,2017,2022,"201-1640 OAK BAY AVE
VICTORIA BC  V8R 1B2",48.42670156,-123.3345906,6370005
DARCIE COLES RMT,Professional,South Jubilee,2017,2022,"201-1640 OAK BAY AVE
VICTORIA BC  V8R 1B2",48.42670156,-123.3345906,6370005
"DAVIS, SCHANDA P",Professional,South Jubilee,2021,2022,"1976 OAK BAY AVE
VICTORIA BC  V8R 1E2",48.42669064,-123.3233432,6381013
DEREK ROBINSON MASSAGE THERAPY,Professional,South Jubilee,2022,2022,"1640 OAK BAY AVE
VICTORIA BC  V8R 1B2",48.42670156,-123.3345906,6370005
"DERKSON, HARLAND W",Professional,South Jubilee,2021,2022,"1976 OAK BAY AVE
VICTORIA BC  V8R 1E2",48.42669064,-123.3233432,6381013
"DIVES, HARPER & STANGER",Professional,South Jubilee,2016,2022,"208-1830 OAK BAY AVE
VICTORIA BC  V8R 6R2",48.42669986,-123.3284873,000-758-655
DR A D ATTWELL,Professional,South Jubilee,2012,2022,"1823 FORT ST
VICTORIA BC  V8R 1J6",48.42948546,-123.3293709,6388014
DR DANIEL T WARREN,Professional,South Jubilee,2017,2022,"100-1830 OAK BAY AVE
VICTORIA BC  V8R 6R2",48.42669986,-123.3284873,000-758-591
DR DENIS NAGY INC,Professional,South Jubilee,2012,2022,"302-1830 OAK BAY AVE
VICTORIA BC  V8R 6R2",48.42669986,-123.3284873,000-758-698
DR EVAN FRANGOU,Professional,South Jubilee,2018,2022,"100-1830 OAK BAY AVE
VICTORIA BC  V8R 6R2",48.42669986,-123.3284873,000-758-591
DR FIONA CARNIE,Professional,South Jubilee,2016,2022,"1710 RICHMOND AVE
VICTORIA BC  V8R 4P8",48.42868565,-123.3306413,6387006
DR GREGORY RIDEOUT,Professional,South Jubilee,2022,2022,"101-1640 OAK BAY AVE
VICTORIA BC  V8R 1B2",48.42670156,-123.3345906,6370005
DR MATTHEW FOULKES,Professional,South Jubilee,2016,2022,"301-1842 OAK BAY AVE
VICTORIA BC  V8R 1C2",48.42667801,-123.3277563,6385009
DR SUNDREN GOVENDER INC,Professional,South Jubilee,2013,2022,"1823 FORT ST
VICTORIA BC  V8R 1J6",48.42948546,-123.3293709,6388014
DR TYLER CROWE INC,Professional,South Jubilee,2018,2022,"201-1830 OAK BAY AVE
VICTORIA BC  V8R 6R2",48.42669986,-123.3284873,000-108-804
DR. GAIL A. KNUDSON INC,Professional,South Jubilee,2013,2022,"345-1627 FORT ST
VICTORIA BC  V8R 1H8",48.42697736,-123.3350381,6370007
DR. GARTH EDGAR,Professional,South Jubilee,2012,2022,"1744 RICHMOND AVE
VICTORIA BC  V8R 4P8",48.42868565,-123.3306413,6387006
DR. PARENTEAU PAIN RELIEF & REHABILITATION,Professional,South Jubilee,2018,2022,"1B-1830 OAK BAY AVE
VICTORIA BC  V8R 6R2",48.42669986,-123.3284873,000-292-931
"DUCKWORTH, SUSAN",Professional,South Jubilee,2012,2022,"302-1842 OAK BAY AVE
VICTORIA BC  V8R 1C2",48.42667801,-123.3277563,6385009
"DUDZIC, DR EVA",Professional,South Jubilee,2012,2022,"1826 OAK BAY AVE
VICTORIA BC  V8R 1B9",48.42670097,-123.3291077,6386012
EMILY DEMONTIGNY RMT,Professional,South Jubilee,2017,2022,"201-1640 OAK BAY AVE
VICTORIA BC  V8R 1B2",48.42670156,-123.3345906,6370005
EMILY MUERTZ COUNSELLING,Professional,South Jubilee,2020,2022,"303A-1830 OAK BAY AVE
VICTORIA BC  V8R 6R2",48.42669986,-123.3284873,000-770-566
EQUILIBRIUM ACUPUNCTURE,Professional,South Jubilee,2012,2022,"1838 OAK BAY AVE
VICTORIA BC  V8R 1C2",48.42667833,-123.3279375,6385010
"FORSTER, DR D G",Professional,South Jubilee,2012,2022,"1803 FORT ST
VICTORIA BC  V8R 1J6",48.42942926,-123.329927,6388001
"GRIMWOOD, DR RUSSELL",Professional,South Jubilee,2012,2022,"303C-1830 OAK BAY AVE
VICTORIA BC  V8R 6R2",48.42669986,-123.3284873,000-770-566
HAWTHORNE NATUROPATHIC CENTRE LTD,Professional,South Jubilee,2012,2022,"1726 RICHMOND AVE
VICTORIA BC  V8R 4P8",48.42868565,-123.3306413,6387006
"HOW, BENJAMIN K",Professional,South Jubilee,2013,2022,"101-1640 OAK BAY AVE
VICTORIA BC  V8R 1B2",48.42670156,-123.3345906,6370005
"JACKSON, EMILY",Professional,South Jubilee,2021,2022,"1928 OAK BAY AVE
VICTORIA BC  V8R 1C9",48.42669029,-123.3247126,030-931-134
"JAMES SAWCHYN
MAGALI BRULOT REGISTERED PSYCHOLOGISTS",Professional,South Jubilee,2013,2022,"345-1627 FORT ST
VICTORIA BC  V8R 1H8",48.42697736,-123.3350381,6370007
JR REHABILITATION SERVICES INC,Professional,South Jubilee,2012,2022,"1780 LEIGHTON RD
VICTORIA BC  V8R 4P8",48.42868565,-123.3306413,6387006
JUBILEE DENTAL,Professional,South Jubilee,2012,2022,"307-1830 OAK BAY AVE
VICTORIA BC  V8R 6R2",48.42669986,-123.3284873,000-758-728
"KLOVANCE, MARY",Professional,South Jubilee,2022,2022,"300-1627 FORT ST
VICTORIA BC  V8R 1H8",48.42697736,-123.3350381,6370007
KRISTY ELESKO RMT,Professional,South Jubilee,2015,2022,"201-1640 OAK BAY AVE
VICTORIA BC  V8R 1B2",48.42670156,-123.3345906,6370005
"KROLIKOWSKI, MACIEJ",Professional,South Jubilee,2021,2022,"1928 OAK BAY AVE
VICTORIA BC  V8R 1C9",48.42669029,-123.3247126,030-931-134
"MACKAY, WENDY",Professional,South Jubilee,2021,2022,"300-1627 FORT ST
VICTORIA BC  V8R 1H8",48.42697736,-123.3350381,6370007
"MACKENZIE, DR GARTH  R",Professional,South Jubilee,2012,2022,"202-1830 OAK BAY AVE
VICTORIA BC  V8R 6R2",48.42669986,-123.3284873,000-758-647
"MACNAUGHTON, DR DAVID",Professional,South Jubilee,2012,2022,"1803 FORT ST
VICTORIA BC  V8R 1J6",48.42942926,-123.329927,6388001
MARGARET TRAJAN PHYSIOTHERAPY,Professional,South Jubilee,2021,2022,"1928 OAK BAY AVE
VICTORIA BC  V8R 1C9",48.42669029,-123.3247126,030-931-134
MARIE MORRISON LAW CORPORATION,Professional,South Jubilee,2016,2022,"D-1820 OAK BAY AVE
VICTORIA BC  V8R 1B9",48.42670131,-123.3292979,6386013
"MCKAY, TIMOTHY D",Professional,South Jubilee,2020,2022,"101-1640 OAK BAY AVE
VICTORIA BC  V8R 1B2",48.42670156,-123.3345906,6370005
MEG KAPIL COUNSELLING,Professional,South Jubilee,2019,2022,"315-1627 FORT ST
VICTORIA BC  V8R 1H8",48.42697736,-123.3350381,6370007
"MERCER, SHAWN V",Professional,South Jubilee,2022,2022,"D-1820 OAK BAY AVE
VICTORIA BC  V8R 1B9",48.42670131,-123.3292979,6386013
"MONTAGNON, SABINE B",Professional,South Jubilee,2022,2022,"1976 OAK BAY AVE
VICTORIA BC  V8R 1E2",48.42669064,-123.3233432,6381013
MOON MEDICINE,Professional,South Jubilee,2020,2022,"1864 OAK BAY AVE
VICTORIA BC  V8R 1C5",48.42667607,-123.3266639,6384030
OAK BAY HEARING CLINIC,Professional,South Jubilee,2012,2022,"D-1932 OAK BAY AVE
VICTORIA BC  V8R 1C9",48.42668989,-123.3244797,028-524-721
OCHS CONSULTING,Professional,South Jubilee,2015,2022,"345-1627 FORT ST
VICTORIA BC  V8R 1H8",48.42697736,-123.3350381,6370007
PARAGON DENTAL,Professional,South Jubilee,2020,2022,"1750 RICHMOND AVE
VICTORIA BC  V8R 4P8",48.42868565,-123.3306413,6387006
RANI NAGRA (LEDOUX),Professional,South Jubilee,2022,2022,"1976 OAK BAY AVE
VICTORIA BC  V8R 1E2",48.42669064,-123.3233432,6381013
"ROBINSON, DR ANNA",Professional,South Jubilee,2020,2022,"1803 FORT ST
VICTORIA BC  V8R 1J6",48.42942926,-123.329927,6388001
SARAH M. WILSON COUNSELLING & CONSULTING,Professional,South Jubilee,2022,2022,"300-1627 FORT ST
VICTORIA BC  V8R 1H8",48.42697736,-123.3350381,6370007
"SERFAS, DR MARK",Professional,South Jubilee,2012,2022,"301-1830 OAK BAY AVE
VICTORIA BC  V8R 6R2",48.42669986,-123.3284873,000-758-701
SOUL SILHOUETTE HEALING,Professional,South Jubilee,2017,2022,"1822 OAK BAY AVE
VICTORIA BC  V8R 1B9",48.42670131,-123.3292979,6386013
STEFANIE MISKA R. TCMP,Professional,South Jubilee,2015,2022,"1864 OAK BAY AVE
VICTORIA BC  V8R 1C5",48.42667607,-123.3266639,6384030
TALK THERAPY VICTORIA,Professional,South Jubilee,2019,2022,"345-1627 FORT ST
VICTORIA BC  V8R 1H8",48.42697736,-123.3350381,6370007
THE ROOT CANAL GUYS,Professional,South Jubilee,2016,2022,"207-1830 OAK BAY AVE
VICTORIA BC  V8R 6R2",48.42669986,-123.3284873,000-571-326
"TRANT, KIRSTEN",Professional,South Jubilee,2022,2022,"1976 OAK BAY AVE
VICTORIA BC  V8R 1E2",48.42669064,-123.3233432,6381013
VANCOUVER ISLAND CHILD YOUTH AND FAMILY COUNSELLING SERVICES,Professional,South Jubilee,2017,2022,"303A-1830 OAK BAY AVE
VICTORIA BC  V8R 6R2",48.42669986,-123.3284873,000-770-566
"VANGIESEN, SAMANTHA",Professional,South Jubilee,2022,2022,"1976 OAK BAY AVE
VICTORIA BC  V8R 1E2",48.42669064,-123.3233432,6381013
VICTORIA PEDIATRIC DENTAL CENTRE,Professional,South Jubilee,2015,2022,"206-1830 OAK BAY AVE
VICTORIA BC  V8R 6R2",48.42669986,-123.3284873,000-758-663
VITALITY TREATMENT CENTRE,Professional,South Jubilee,2013,2022,"302-1842 OAK BAY AVE
VICTORIA BC  V8R 1C2",48.42667801,-123.3277563,6385009
"WYLIE, DR KEVIN J",Professional,South Jubilee,2013,2022,"101-1640 OAK BAY AVE
VICTORIA BC  V8R 1B2",48.42670156,-123.3345906,6370005
"MARLEY, PETER
ACACIA HEALTH",Professional,Victoria West,2019,2019,"130-180 WILSON ST
VICTORIA BC  V9A 7N6",48.43288795,-123.3808666,13088002
A.C. BOOKS,Professional,Victoria West,2021,2021,"111-100 SAGHALIE RD
VICTORIA BC  V9A 0A1",48.42830505,-123.3785775,027-816-028
CONNECT SPEECH AND LANGUAGE SERVICES,Professional,Victoria West,2020,2021,"1006 RUSSELL ST
VICTORIA BC  V9A 3X9",48.43564476,-123.3876519,026-594-021
"GODFREY, SAVANNA A",Professional,Victoria West,2021,2021,"130-180 WILSON ST
VICTORIA BC  V9A 7N6",48.43288795,-123.3808666,13088002
A. NORAH TRACE PHD,Professional,Victoria West,2020,2022,"203-388 HARBOUR RD
VICTORIA BC  V9A 3S1",48.43175283,-123.3778108,027-935-116
ACACIA HEALTH,Professional,Victoria West,2013,2022,"101-391 TYEE RD
VICTORIA BC  V9A 0A9",48.43184582,-123.3786591,027-430-553
ACACIA HEALTH,Professional,Victoria West,2017,2022,"130-180 WILSON ST
VICTORIA BC  V9A 7N6",48.43288795,-123.3808666,13088002
ACACIA INTEGRATIVE HEALTH,Professional,Victoria West,2016,2022,"101-391 TYEE RD
VICTORIA BC  V9A 0A9",48.43184582,-123.3786591,027-430-553
ACHESON SWEENEY FOLEY SAHOTA,Professional,Victoria West,2021,2022,"300-376 HARBOUR RD
VICTORIA BC  V9A 3S1",48.43126139,-123.3773332,V00791025
ACHESON WHITLEY SWEENEY FOLEY,Professional,Victoria West,2013,2022,"300-376 HARBOUR RD
VICTORIA BC  V9A 3S1",48.43126139,-123.3773332,V00791025
"ADRIAN ETCHELL LAW CORPORATION
JOHNS SOUTHWARD GLAZIER WALTON & MARGETTS LLP",Professional,Victoria West,2019,2022,"204-655 TYEE RD
VICTORIA BC  V9A 6X5",48.43328949,-123.3797073,13079017
CHELSEA BRISCO RMT,Professional,Victoria West,2021,2022,"130-180 WILSON ST
VICTORIA BC  V9A 7N6",48.43288795,-123.3808666,13088002
CHILD AND FAMILY THERAPY CENTR,Professional,Victoria West,2021,2022,"1006 RUSSELL ST
VICTORIA BC  V9A 3X9",48.43564476,-123.3876519,026-594-021
COLLEGE OF DENTAL HYGIENISTS OF BC,Professional,Victoria West,2019,2022,"388 HARBOUR RD
VICTORIA BC  V9A 3S1",48.43175283,-123.3778108,V00791024
DOCKSIDE PHYSIOTHERAPY,Professional,Victoria West,2017,2022,"103-399 TYEE RD
VICTORIA BC  V9A 0A8",48.43184582,-123.3786591,027-430-057
DR CLAIRE S SIRA PSYCHOLOGICAL SERVICES INC,Professional,Victoria West,2017,2022,"218-767 TYEE RD
VICTORIA BC  V9A 0G5",48.43469345,-123.3810378,030-623-758
"DR. ANITA KOMONSKI, ND",Professional,Victoria West,2019,2022,"101-391 TYEE RD
VICTORIA BC  V9A 0A9",48.43184582,-123.3786591,027-430-553
DR. B.L. TRANTER INC.,Professional,Victoria West,2012,2022,"280-174 WILSON ST
VICTORIA BC  V9A 7N6",48.43288795,-123.3808666,13088002
EMMA A. MCARTHUR LAW CORP,Professional,Victoria West,2020,2022,"204-655 TYEE RD
VICTORIA BC  V9A 6X5",48.43328949,-123.3797073,13079017
GRAHAM ROBERTSON RMT,Professional,Victoria West,2016,2022,"130-180 WILSON ST
VICTORIA BC  V9A 7N6",48.43288795,-123.3808666,13088002
HDR ARCHITECTURE ASSOCIATES INC,Professional,Victoria West,2016,2022,"203-655 TYEE RD
VICTORIA BC  V9A 6X5",48.43328949,-123.3797073,13079017
ISLAND HAND THERAPY CLINIC,Professional,Victoria West,2012,2022,"240-174 WILSON ST
VICTORIA BC  V9A 7N6",48.43288795,-123.3808666,13088002
JOHNS SOUTHWARD GLAZIER WALTON & MARGETTS LLP,Professional,Victoria West,2012,2022,"204-655 TYEE RD
VICTORIA BC  V9A 6X5",48.43328949,-123.3797073,13079017
JOHNS SOUTHWARD LLP,Professional,Victoria West,2022,2022,"204-655 TYEE RD
VICTORIA BC  V9A 6X5",48.43328949,-123.3797073,13079017
LEAGUE AND WILLIAMS LAW CORPORATION,Professional,Victoria West,2014,2022,"210-174 WILSON ST
VICTORIA BC  V9A 7N6",48.43288795,-123.3808666,13088002
OWEN MATTHEWS RMT,Professional,Victoria West,2021,2022,"130-180 WILSON ST
VICTORIA BC  V9A 7N6",48.43288795,-123.3808666,13088002
PULVER CRAWFORD MUNROE LLP,Professional,Victoria West,2013,2022,"204-388 HARBOUR RD
VICTORIA BC  V9A 3S1",48.43175283,-123.3778108,027-935-108
READ JONES CHRISTOFFERSEN LTD,Professional,Victoria West,2012,2022,"220-645 TYEE RD
VICTORIA BC  V9A 6X5",48.43269694,-123.3793167,13079018
"RIELLY, KRISTI",Professional,Victoria West,2021,2022,"1006 RUSSELL ST
VICTORIA BC  V9A 3X9",48.43564476,-123.3876519,026-594-021
STANTEC CONSULTING LTD,Professional,Victoria West,2012,2022,"400-655 TYEE RD
VICTORIA BC  V9A 6X5",48.43328949,-123.3797073,13079017
THE CHILD AND FAMILY THERAPY CENTER VICTORIA,Professional,Victoria West,2019,2022,"1006 RUSSELL ST
VICTORIA BC  V9A 3X9",48.43564476,-123.3876519,026-594-021
TRACY LOWE COUNSELLING,Professional,Victoria West,2016,2022,"101-391 TYEE RD
VICTORIA BC  V9A 0A9",48.43184582,-123.3786591,027-430-553
VIC WEST PET HOSPITAL,Professional,Victoria West,2017,2022,"526 ESQUIMALT RD
VICTORIA BC  V9A 3L4",48.43074722,-123.3882517,12789021
B & E GLASS AND MIRROR 2011 INC,Retail,Burnside,2012,2019,"721 PEMBROKE ST
VICTORIA BC  V8T 1H7",48.43253218,-123.3636294,1014023
CHRISTIAN BOOK & MUSIC,Retail,Burnside,2012,2019,"B-3090 NANAIMO ST
VICTORIA BC  V8T 5A6",48.44390028,-123.368728,9688007
CHRISTMAS TRADITIONS,Retail,Burnside,2013,2019,"189-3147 DOUGLAS ST
VICTORIA BC  V8Z 6E3",48.44666287,-123.3694716,V06841008
NEW STONE AGE CABOCHONS,Retail,Burnside,2018,2019,"566 DAVID ST
VICTORIA BC  V8T 2C8",48.43851907,-123.3712091,10711015
KEYSTONE RUG COMPANY,Retail,Burnside,2012,2020,"3198 DOUGLAS ST
VICTORIA BC  V8Z 3K6",48.44750945,-123.3726967,024-589-268
AUTONOMOUS FURNITURE COLLECTIVE,Retail,Burnside,2013,2021,"2101 GOVERNMENT ST
VICTORIA BC  V8T 4P2",48.43285961,-123.3667773,1051013
BARRTS CRAFTS- BEAVER GIFT SHOP,Retail,Burnside,2021,2021,"630-3147 DOUGLAS ST
VICTORIA BC  V8Z 6E3",48.44666287,-123.3694716,V06841008
DOLLARAMA INC,Retail,Burnside,2013,2021,"3090 BLANSHARD ST
VICTORIA BC  V8T 5E6",48.44495831,-123.3673725,9685004
ECOLOGYST OUTFITTERS INC,Retail,Burnside,2017,2021,"2110 STORE ST
VICTORIA BC  V8T 4R4",48.43324033,-123.3701375,V00771030
LIQUOR DEPOT AT GORGE ROAD,Retail,Burnside,2013,2021,"123 GORGE RD E
VICTORIA BC  V9A 1L1",48.44273377,-123.3859618,11759024
METAL MAGNATE ART,Retail,Burnside,2021,2021,"219-3147 DOUGLAS ST
VICTORIA BC  V8Z 6E3",48.44666287,-123.3694716,V06841008
REAL DEAL BEDROOMS AND FURNITURE SALES LTD.,Retail,Burnside,2012,2021,"3005 DOUGLAS ST
VICTORIA BC  V8T 4N2",48.44361739,-123.3694549,9688003
SAGERS INTERIORS SLEEPERS AND MORE,Retail,Burnside,2012,2021,"2809 QUESNEL ST
VICTORIA BC  V8T 4K2",48.44022028,-123.3655538,017-974-747
SUNRISE RECORDS MAYFAIR,Retail,Burnside,2017,2021,"383-3147 DOUGLAS ST
VICTORIA BC  V8Z 6E3",48.44666287,-123.3694716,V06841008
THE SHERWIN-WILLIAMS COMPANY,Retail,Burnside,2013,2021,"2141 GOVERNMENT ST
VICTORIA BC  V8T 4P2",48.43336816,-123.3667232,1051001
2110665 ALBERTA LTD,Retail,Burnside,2022,2022,"3147 DOUGLAS ST
VICTORIA BC  V8Z 6E3",48.44666287,-123.3694716,V06841008
7-ELEVEN CANADA INC (34998),Retail,Burnside,2012,2022,"811 BAY ST
VICTORIA BC  V8T 1R3",48.43513195,-123.3615552,1009005
AERUS ELECTROLUX/THE VACUUM CENTRE,Retail,Burnside,2012,2022,"2010 DOUGLAS ST
VICTORIA BC  V8T 4L1",48.43218581,-123.3648966,1050006
ALLISON PIANO LTD,Retail,Burnside,2012,2022,"2328 GOVERNMENT ST
VICTORIA BC  V8T 5G5",48.43470911,-123.3678901,1054020
ANN-LOUISE JEWELLERS,Retail,Burnside,2012,2022,"100-3147 DOUGLAS ST
VICTORIA BC  V8Z 6E3",48.44666287,-123.3694716,V06841008
ARITZIA,Retail,Burnside,2012,2022,"109-3147 DOUGLAS ST
VICTORIA BC  V8Z 6E3",48.44666287,-123.3694716,V06841008
"ASHKEEBS DESIGN, INC.",Retail,Burnside,2021,2022,"E-493 BURNSIDE RD E
VICTORIA BC  V8T 2X3",48.44450565,-123.3752254,10744004
BAGGINS,Retail,Burnside,2012,2022,"2521 GOVERNMENT ST
VICTORIA BC  V8T 4P6",48.43651271,-123.3668965,9698024
BAY STREET BROKER LTD,Retail,Burnside,2012,2022,"103-2504 GOVERNMENT ST
VICTORIA BC  V8T 4P7",48.43621913,-123.3679432,10706012
BEAUTY SYSTEMS GROUP (CANADA) INC,Retail,Burnside,2018,2022,"2-772 BAY ST
VICTORIA BC  V8T 5E4",48.43626863,-123.3634288,9699007
BED BATH & BEYOND,Retail,Burnside,2012,2022,"775 FINLAYSON ST
VICTORIA BC  V8T 4W4",48.44495831,-123.3673725,9685004
BELL WORLD,Retail,Burnside,2012,2022,"632-3147 DOUGLAS ST
VICTORIA BC  V8Z 6E3",48.44666287,-123.3694716,V06841008
BELLISSIMA,Retail,Burnside,2017,2022,"644-3147 DOUGLAS ST
VICTORIA BC  V8Z 6E3",48.44666287,-123.3694716,V06841008
BIKINI VILLAGE,Retail,Burnside,2019,2022,"132-3147 DOUGLAS ST
VICTORIA BC  V8Z 6E3",48.44666287,-123.3694716,V06841008
BOATHOUSE,Retail,Burnside,2021,2022,"201-3147 DOUGLAS ST
VICTORIA BC  V8Z 6E3",48.44666287,-123.3694716,V06841008
CAVITY CURIOSITY SHOP,Retail,Burnside,2012,2022,"2514 DOUGLAS ST
VICTORIA BC  V8T 4M1",48.43612808,-123.366204,9698010
CHAI FASHIONS,Retail,Burnside,2019,2022,"223-3147 DOUGLAS ST
VICTORIA BC  V8Z 6E3",48.44666287,-123.3694716,V06841008
CIT-E-CYCLES,Retail,Burnside,2018,2022,"100-2612 BRIDGE ST
VICTORIA BC  V8T 4S9",48.43653971,-123.3734922,10720009
CREATURES GREAT AND SMALL 2010,Retail,Burnside,2013,2022,"3-770 BAY ST
VICTORIA BC  V8T 5E4",48.43626863,-123.3634288,9699007
CULTURE CRAZE,Retail,Burnside,2012,2022,"183-3147 DOUGLAS ST
VICTORIA BC  V8Z 6E3",48.44666287,-123.3694716,V06841008
DEFINING BEAUTY,Retail,Burnside,2021,2022,"133 GORGE RD E
VICTORIA BC  V9A 1L1",48.44260896,-123.3853212,11759025
DIY HOUSE,Retail,Burnside,2018,2022,"A10-3147 DOUGLAS ST
VICTORIA BC  V8Z 6E3",48.44666287,-123.3694716,V06841008
DODD'S FURNITURE LTD,Retail,Burnside,2012,2022,"715 FINLAYSON ST
VICTORIA BC  V8T 2T4",48.44484377,-123.3694469,9687002
DYNAMITE STORES INC,Retail,Burnside,2015,2022,"112-3147 DOUGLAS ST
VICTORIA BC  V8Z 6E3",48.44666287,-123.3694716,V06841008
E-BIKE MAYFAIR,Retail,Burnside,2021,2022,"342-3147 DOUGLAS ST
VICTORIA BC  V8Z 6E3",48.44666287,-123.3694716,V06841008
EZ VAPE,Retail,Burnside,2020,2022,"260-2950 DOUGLAS ST
VICTORIA BC  V8T 4N4",48.44303612,-123.3705246,10736018
FASTRAC PRINT AND MARKETING,Retail,Burnside,2021,2022,"609 DUNEDIN ST
VICTORIA BC  V8T 2L7",48.44128888,-123.3715988,10729023
FIDO 5732,Retail,Burnside,2018,2022,"NK01-3147 DOUGLAS ST
VICTORIA BC  V8Z 6E3",48.44666287,-123.3694716,V06841008
FILIPINO MART,Retail,Burnside,2012,2022,"2012 DOUGLAS ST
VICTORIA BC  V8T 4L1",48.43218581,-123.3648966,1050006
FLAMAN FITNESS,Retail,Burnside,2014,2022,"3172 DOUGLAS ST
VICTORIA BC  V8Z 3K5",48.44668666,-123.3721521,10738013
FLUX AND STONE JEWELLERY LTD,Retail,Burnside,2022,2022,"N101-3147 DOUGLAS ST
VICTORIA BC  V8Z 6E3",48.44666287,-123.3694716,V06841008
FOOTLOCKER #99069,Retail,Burnside,2012,2022,"220-3147 DOUGLAS ST
VICTORIA BC  V8Z 6E3",48.44666287,-123.3694716,V06841008
FORBES PHARMACY GORGE,Retail,Burnside,2018,2022,"603 GORGE RD E
VICTORIA BC  V8T 2W7",48.43914432,-123.370126,10709001
FORT ROYAL PHARMACY HILLSIDE,Retail,Burnside,2018,2022,"50-797 HILLSIDE AVE
VICTORIA BC  V8T 1Z5",48.43825197,-123.3641279,9696071
FORUS WEDDING DRESS INC.,Retail,Burnside,2022,2022,"E-456 GORGE RD E
VICTORIA BC  V8T 2W4",48.44100945,-123.3736354,10731010
FOUNTAIN TIRE (VICTORIA) CO LTD,Retail,Burnside,2022,2022,"120-2950 DOUGLAS ST
VICTORIA BC  V8T 4N4",48.44303612,-123.3705246,10736018
FREEDOM MOBILE,Retail,Burnside,2019,2022,"221-3147 DOUGLAS ST
VICTORIA BC  V8Z 6E3",48.44666287,-123.3694716,V06841008
GAUGE DYE WORKS,Retail,Burnside,2019,2022,"4-410 GARBALLY RD
VICTORIA BC  V8T 2K1",48.44052092,-123.3760621,024-974-561
GIFTI,Retail,Burnside,2021,2022,"391-3147 DOUGLAS ST
VICTORIA BC  V8Z 6E3",48.44666287,-123.3694716,V06841008
GIZMOS COMPUTER EXCHANGE,Retail,Burnside,2012,2022,"3-774 BAY ST
VICTORIA BC  V8T 5E4",48.43626863,-123.3634288,9699007
GODFREYS LUGGAGE & LEATHER REPAIRS (1976) LTD,Retail,Burnside,2012,2022,"2508 DOUGLAS ST
VICTORIA BC  V8T 4M1",48.43595074,-123.3661273,9698011
GOLD APPLE CELLPHONES ACCESSORIES AND REPAIR SERVICES,Retail,Burnside,2021,2022,"2000 DOUGLAS ST
VICTORIA BC  V8T 4L1",48.43218581,-123.3648966,1050006
